1,983715900
2,983715900
17,983715900
59,983715900
61,983715900
70,983715900
76,983715900
77,983715900
82,983715900
88,983715900
89,983715900
110,983715900
131,983715900
160,983715900
163,983715900
179,983715900
201,983715900
210,983715900
216,983715900
248,983715900
272,983715900
296,983715900
337,983715900
346,983715900
348,983715900
417,983715900
449,983715900
456,983715900
466,983715900
491,983715900
492,983715900
510,983715900
535,983715900
545,983715900
581,983715900
586,983715900
590,983715900
598,983715900
600,983715900
616,983715900
628,983715900
645,983715900
663,983715900
668,983715900
674,983715900
694,983715900
714,983715900
744,983715900
745,983715900
787,983715900
788,983715900
803,983715900
817,983715900
861,983715900
863,983715900
867,983715900
877,983715900
880,983715900
895,983715900
902,983715900
909,983715900
926,983715900
940,983715900
962,983715900
973,983715900
975,983715900
3,399984432
4,399984432
5,399984432
6,399984432
7,399984432
8,399984432
9,399984432
10,399984432
11,399984432
12,399984432
13,399984432
14,399984432
15,399984432
16,399984432
18,399984432
19,399984432
20,399984432
21,399984432
22,399984432
23,399984432
24,399984432
25,399984432
26,399984432
27,399984432
28,399984432
29,399984432
30,399984432
31,399984432
32,399984432
33,399984432
34,399984432
35,399984432
36,399984432
37,399984432
38,399984432
39,399984432
40,399984432
41,399984432
42,399984432
43,399984432
44,399984432
45,399984432
46,399984432
47,399984432
48,399984432
49,399984432
50,399984432
51,399984432
52,399984432
53,399984432
54,399984432
55,399984432
56,399984432
57,399984432
58,399984432
60,399984432
62,399984432
64,399984432
65,399984432
66,399984432
67,399984432
68,399984432
69,399984432
71,399984432
72,399984432
73,399984432
74,399984432
78,399984432
79,399984432
80,399984432
81,399984432
83,399984432
84,399984432
85,399984432
86,399984432
87,399984432
90,399984432
91,399984432
92,399984432
93,399984432
94,399984432
95,399984432
96,399984432
97,399984432
98,399984432
99,399984432
100,399984432
101,399984432
102,399984432
103,399984432
104,399984432
105,399984432
106,399984432
107,399984432
108,399984432
109,399984432
111,399984432
112,399984432
113,399984432
114,399984432
115,399984432
116,399984432
117,399984432
118,399984432
119,399984432
120,399984432
121,399984432
122,399984432
123,399984432
124,399984432
125,399984432
126,399984432
127,399984432
128,399984432
129,399984432
130,399984432
132,399984432
133,399984432
134,399984432
135,399984432
136,399984432
137,399984432
138,399984432
139,399984432
140,399984432
141,399984432
142,399984432
143,399984432
144,399984432
145,399984432
146,399984432
147,399984432
148,399984432
149,399984432
150,399984432
151,399984432
152,399984432
153,399984432
154,399984432
155,399984432
156,399984432
157,399984432
158,399984432
159,399984432
161,399984432
162,399984432
164,399984432
165,399984432
166,399984432
167,399984432
168,399984432
169,399984432
170,399984432
171,399984432
172,399984432
173,399984432
174,399984432
175,399984432
176,399984432
177,399984432
178,399984432
180,399984432
181,399984432
182,399984432
183,399984432
184,399984432
185,399984432
186,399984432
187,399984432
188,399984432
189,399984432
190,399984432
191,399984432
192,399984432
193,399984432
194,399984432
195,399984432
196,399984432
197,399984432
198,399984432
199,399984432
200,399984432
202,399984432
203,399984432
204,399984432
205,399984432
206,399984432
207,399984432
208,399984432
209,399984432
211,399984432
212,399984432
213,399984432
214,399984432
215,399984432
217,399984432
218,399984432
219,399984432
220,399984432
221,399984432
222,399984432
223,399984432
224,399984432
225,399984432
226,399984432
227,399984432
228,399984432
229,399984432
230,399984432
231,399984432
233,399984432
234,399984432
235,399984432
236,399984432
237,399984432
238,399984432
239,399984432
240,399984432
241,399984432
242,399984432
243,399984432
244,399984432
245,399984432
246,399984432
247,399984432
249,399984432
250,399984432
251,399984432
252,399984432
253,399984432
254,399984432
255,399984432
256,399984432
257,399984432
258,399984432
259,399984432
260,399984432
261,399984432
262,399984432
263,399984432
264,399984432
265,399984432
266,399984432
267,399984432
268,399984432
269,399984432
270,399984432
271,399984432
273,399984432
274,399984432
275,399984432
276,399984432
277,399984432
278,399984432
279,399984432
280,399984432
281,399984432
282,399984432
283,399984432
284,399984432
285,399984432
286,399984432
287,399984432
288,399984432
289,399984432
290,399984432
291,399984432
292,399984432
293,399984432
294,399984432
295,399984432
297,399984432
298,399984432
299,399984432
300,399984432
301,399984432
302,399984432
303,399984432
304,399984432
305,399984432
306,399984432
307,399984432
308,399984432
309,399984432
310,399984432
311,399984432
312,399984432
313,399984432
314,399984432
315,399984432
316,399984432
317,399984432
318,399984432
319,399984432
320,399984432
321,399984432
322,399984432
323,399984432
324,399984432
325,399984432
326,399984432
327,399984432
328,399984432
329,399984432
330,399984432
331,399984432
332,399984432
333,399984432
334,399984432
335,399984432
336,399984432
338,399984432
339,399984432
340,399984432
341,399984432
342,399984432
343,399984432
344,399984432
345,399984432
347,399984432
349,399984432
350,399984432
351,399984432
352,399984432
353,399984432
354,399984432
355,399984432
356,399984432
357,399984432
358,399984432
359,399984432
360,399984432
361,399984432
363,399984432
364,399984432
365,399984432
366,399984432
367,399984432
368,399984432
369,399984432
370,399984432
371,399984432
372,399984432
373,399984432
374,399984432
375,399984432
376,399984432
377,399984432
378,399984432
379,399984432
380,399984432
381,399984432
382,399984432
383,399984432
384,399984432
385,399984432
386,399984432
387,399984432
388,399984432
389,399984432
390,399984432
391,399984432
392,399984432
393,399984432
394,399984432
395,399984432
396,399984432
397,399984432
398,399984432
399,399984432
400,399984432
401,399984432
402,399984432
403,399984432
404,399984432
405,399984432
406,399984432
407,399984432
408,399984432
409,399984432
410,399984432
411,399984432
412,399984432
413,399984432
414,399984432
415,399984432
416,399984432
418,399984432
419,399984432
420,399984432
421,399984432
422,399984432
423,399984432
424,399984432
426,399984432
427,399984432
428,399984432
429,399984432
430,399984432
431,399984432
432,399984432
433,399984432
434,399984432
435,399984432
436,399984432
437,399984432
438,399984432
439,399984432
440,399984432
441,399984432
442,399984432
443,399984432
444,399984432
445,399984432
446,399984432
447,399984432
448,399984432
450,399984432
451,399984432
452,399984432
453,399984432
454,399984432
455,399984432
457,399984432
458,399984432
459,399984432
460,399984432
461,399984432
462,399984432
463,399984432
464,399984432
465,399984432
467,399984432
468,399984432
469,399984432
470,399984432
471,399984432
472,399984432
